r_angstrom,gamma23_mean,gamma23_sem
1.950000000000000000e+01,-2.147375802610730489e+02,9.080447583733229910e-01
1.960000000000000142e+01,-2.145055478858238303e+02,9.156022492195554641e-01
1.970000000000000284e+01,-2.141642714491478614e+02,9.304984358285588453e-01
1.980000000000000071e+01,-2.136993656994345372e+02,9.421819681495114951e-01
1.990000000000000213e+01,-2.132724419507898972e+02,9.549276179480564730e-01
2.000000000000000000e+01,-2.128562292743662283e+02,9.625678130986669023e-01
2.010000000000000142e+01,-2.124775752401483260e+02,9.733804187837946653e-01
2.020000000000000284e+01,-2.119939274333759727e+02,9.838869626518029765e-01
2.030000000000000071e+01,-2.114175975260228881e+02,9.883914873614396690e-01
2.040000000000000213e+01,-2.105714469402702491e+02,9.923784085099919272e-01
2.050000000000000000e+01,-2.101276068352779873e+02,9.975783368190586087e-01
2.060000000000000142e+01,-2.096247484961426153e+02,1.001612460724845333e+00
2.070000000000000284e+01,-2.090505933232529117e+02,1.004186417981817847e+00
2.080000000000000071e+01,-2.084388349387101300e+02,1.005351425762101236e+00
2.090000000000000213e+01,-2.076339999560378828e+02,1.007707622494300015e+00
2.100000000000000000e+01,-2.072614597521669850e+02,1.011593082394583565e+00
2.110000000000000142e+01,-2.065835597116693236e+02,1.015126619388684315e+00
2.120000000000000284e+01,-2.061597359764150497e+02,1.010940119353564093e+00
2.130000000000000071e+01,-2.057160373131247866e+02,1.004196261231387943e+00
2.140000000000000213e+01,-2.053553471664782535e+02,1.006110249646128718e+00
2.150000000000000000e+01,-2.050040026478928610e+02,1.007181966579174137e+00
2.160000000000000142e+01,-2.044719409475555096e+02,1.008053583450578605e+00
2.170000000000000284e+01,-2.041562447172598809e+02,1.004230705812993785e+00
2.180000000000000071e+01,-2.035160024039258531e+02,1.011023398961045316e+00
2.190000000000000213e+01,-2.031844781295016844e+02,1.010971438889609608e+00
2.200000000000000000e+01,-2.029236225549606161e+02,1.020675698663043418e+00
2.210000000000000142e+01,-2.027404285622772022e+02,1.026997915787322802e+00
2.220000000000000284e+01,-2.023521101486900022e+02,1.037805970751402240e+00
2.230000000000000071e+01,-2.021304402601768970e+02,1.044797444950002152e+00
2.240000000000000213e+01,-2.021200836195560839e+02,1.046798211401801293e+00
2.250000000000000000e+01,-2.021161538401972280e+02,1.044135860391949056e+00
